category,opendb_id,buildcores_id,name,part_numbers,on_current_feed,in_local_checkout_before,has_any_picture
CaseFan,a9abdb73-469e-494c-8f66-daf704edf157,on8cyt516,"NZXT FZ 200mm Transparent Orange LED, 103 CFM 1-Pack",,False,True,False
CaseFan,c2b47834-5542-45ba-99dc-7f7333452241,drytymst0,NZXT FZ 200mm Transparent Red 103 CFM 1-Pack,,False,True,False
CaseFan,5659c11f-e376-4897-908b-b44bea8c2298,xl5wtijci,NZXT FS 193mm Black / White 89.5 CFM 1-Pack,,False,True,False
CaseFan,b56ae8cb-d902-48ab-a958-62ccba4700fe,nlla3gox5,NZXT FN V2 140mm Black / White 50 CFM 1-Pack,,False,True,False
CaseFan,f317f03b-9b96-4c7d-9fc6-a11c566232aa,r8diqrbrl,F420 RGB Core Black,RF-U42HF-B1,True,True,True
CaseFan,8eb6b290-eccf-4407-9ddc-5d6c836a2fb6,e3flkhcva,F420 RGB Core White,RF-U42HF-W1,True,True,True
Motherboard,9fe02aec-5837-4b53-9f7e-ca382780dc98,mihyrdtz2,NZXT B650E N7 WIFI AM5 DDR5 ATX,N7-B65XT-W1,True,True,True
Motherboard,9cb8bc5b-c5ac-461c-bc85-5485ae8dc65e,17qtob7qx,NZXT B650E N7 WIFI AM5 DDR5 ATX,N7-B65XT-B1,True,True,True
Motherboard,df60f6c5-c4a8-4681-a42b-6b4995cbc9be,d8xdwalxx,NZXT Z790 N7 LGA1700 DDR5 ATX,N7-Z79XT-W1,False,True,True
Motherboard,6a912c4f-e7ff-4fa8-9c57-cd4d587f276a,lbtbzqs5i,NZXT X870E N9 DDR5 ATX,N9-X87XT-W1,True,True,True
Motherboard,43db8139-ffa6-4fc5-9e62-ab66706115b3,3syie6jy2,NZXT X870E N9 AM5 DDR5 ATX,N9-X87XT-B1,True,True,True
Motherboard,9013ec36-714c-48b5-9a9d-b45b50a3e013,wfgnynjht,NZXT Z790 N7 Z790 LGA1700 DDR5 ATX,N7-Z79XT-B1,False,True,True
Motherboard,a7ddaed9-ad68-42c5-9e46-dee4a8a74af3,5xin942e0,NZXT B550 N7 B550 AM4 WIFI DDR4 ATX,N7-B55XT-W1,False,True,True
Motherboard,48164c80-67a5-415b-9bee-6a26411630d0,j6vssa6j3,NZXT Z690 N7-Z69XT-B1 LGA1700 DDR4 ATX,N7-Z69XT-B1,False,True,True
Motherboard,987fe0ec-feb5-4b97-84ab-12dffb824bdd,j58movmtb,NZXT N7 Z690 LGA 1700 ATX Motherboard (White),N7-Z69XT-W1,False,True,True
Motherboard,c49a735c-a954-4688-8027-baae29c96572,x36om9k4o,NZXT B550 N7 AM4 DDR4 ATX,N7-B55XT-B1,False,True,True
Motherboard,df6a5c1c-0db2-45f1-8049-561c49ce6d61,otisqsz55,NZXT Z890 N9 LGA1851 DDR5 ATX,N9-Z89XT-B1,True,True,False
Motherboard,50f8e5ce-3768-4e02-9ce7-aaab7af09571,cuoso05ro,NZXT N5 Z690 Motherboard - N5-Z69XT-B1 - Intel Z690 chipset (Supports 12th Gen CPUs) - ATX Gaming Motherboard - Integrated I/O Shield - WiFi 6E connectivity - Bluetooth V5.2 - Black,N5-Z69XT-B1,False,True,True
Motherboard,2ddcac10-4d35-48d1-8014-941c0a72ef60,tqfwo7m0o,NZXT Z690 N7-Z69XT-W1 WIFI DDR4 ATX,N7-Z69XT-W1,False,True,True
Motherboard,0bebab23-6353-4409-a723-de2f5ec8def3,juf2vxwk3,NZXT Z590 N7 LGA1200 DDR4 ATX,N7-Z59XT-W1,False,True,True
Motherboard,d50455b4-c093-4fd9-8e24-f53760f64cc7,q1bv8c7t0,NZXT Z690 N5 WIFI DDR4 ATX,N5-Z69XT-W1,False,True,True
Motherboard,e53f32f2-bab2-4ea0-9f98-0dbb7b806c7f,8jq5dzdov,NZXT Z490 N7 DDR4 ATX,N7-Z49XT-W1,False,True,True
Motherboard,b210d7f1-a57a-4ff6-9a07-7d0a032fb27b,ivgvm04xu,NZXT Z590 N7 LGA1200 DDR4 ATX,N7-Z59XT-B1,False,True,True
Motherboard,a53f465f-10ba-421a-a1f3-fa25c568ad09,lriltww7e,NZXT N7 Z490 LGA1200 DDR4 ATX,N7-Z49XT-B1,False,True,True
Motherboard,782818b1-168f-4c9b-b920-2cf764502c9b,1k7nhucfc,NZXT Z690 N5 DDR4 ATX,N5-Z69XT-B1,False,True,True
Motherboard,169c72a9-aedc-4650-a69c-d36d4473e054,prbkdi1cd,NZXT Z390 N7 WIFI LGA1151 DDR4 ATX,N7-Z39XT-W1,False,True,True
Motherboard,587938f1-f149-48e3-ae22-18b8e5253f00,j43i8ih84,NZXT N7 Z370 DDR4 ATX,N7-Z37XT-W1,False,True,True
Motherboard,42d90097-ecab-4d17-8ae1-42e8fc3b6fff,jcl3v9hwb,NZXT Z390 N7 LGA1151 WIFI DDR4 ATX,N7-Z39XT-B1,False,True,True
Motherboard,6adecf11-7c2e-4dff-9953-2926b4213fa4,ltcjek9go,NZXT Z370 N7 DDR4 ATX LGA1151,N7-Z37XT-B1,False,True,True
PSU,01addd41-f14a-4bd7-b98c-8f0c43523ffd,bm3uemsq0,NZXT C850 (2024) Black 850W Fully Modular 80+ Gold Certified,PA-8G2BB-US; PA-8G2BB-AU; PA-8G2BB-EU; PA-8G2BB-UK,True,True,True
PSU,f026ce60-70b9-4ea7-9b47-b1a49cad9b86,p4iurfsas,NZXT C850 (2026) SFX Gold,PS-8G1BB-US,True,True,True
PSU,d0a6a10a-ed8e-416f-8709-d5aec483256f,ykfi5z2ct,NZXT C1200 (2024) Black 1200W Fully Modular 80+ Gold,PA-2G2BB-US; PA-2G2BB-EU; PA-2G2BB-AU; PA-2G2BB-UK,True,True,True
PSU,79b5c23e-b32a-4e55-b0df-225fff99058a,8eon51aqf,NZXT C1200 (2024) White 1200W Fully Modular 80+ Gold,PA-2G2BW-US; PA-2G2BW-UK; PA-2G2BW-AU; PA-2G2BW-EU,True,True,True
PSU,366d0bad-b460-4b94-b7dd-45c851347a0b,adf8adx6f,NZXT C1200 Fully Modular ATX Power Supply - 1200 Watts ATX 3.1 - White,PA-0G2BW; PA-2G2BW-US,True,True,True
PSU,65a7c3ea-6651-48a0-9c18-abfdfcbf78e0,2ve7nrelz,NZXT C850 Fully Modular ATX Power Supply - 850 Watts ATX 3.1 - White,PA-8G2BW-US,True,True,True
PSU,fa04b07e-26d0-4d0b-8dce-483c68018950,6u6iarmge,NZXT C1000 Fully Modular ATX Power Supply - 1000 Watts ATX 3.1 - Black,PA-0G1BB-US; PA-0G2BB-US; PA-0G3BB-US,True,True,True
PSU,a5e2ece9-9d1d-4ca6-b7fa-61213df1ac99,ofysoxvzi,NZXT C850 Fully Modular ATX Power Supply - 850 Watts ATX 3.1 - Black,PA-8G1BB-US; PA-8G2BB-US,True,True,True
PSU,528c5c8e-36df-4bbc-96d3-3e88fcacc2fa,jj4obvy3x,NZXT C1000 Fully Modular ATX Power Supply - 1000 Watts ATX 3.1 - White,PA-0G2BW-US,True,True,True
PSU,32d33967-f2e8-42ef-9021-2fd395c812fb,hbghmzyuj,NZXT C1500 1500W Fully Modular 80+ Platinum Certified,PA-5P1BB-US; PA-5P1BB-EU; PA-5P1BB-AU; PA-5P1BB-UK,True,True,True
PSU,b159e8a1-cf97-4432-a615-fe198a99bff9,aipyufaxf,NZXT C1200 1200W 80+ Gold Fully Modular,PA-2G1BB-US; PA-2G1BB-AU; PA-2G1BB-EU; PA-2G1BB-UK; PA-2G1BB-JP; PA-2G1BB-WO,False,True,True
PSU,c1da18ec-552b-44c7-b713-e6c267d1ca3e,yb2cr541y,NZXT C750 (2022) Black ATX 750W Fully Modular 80+ Gold Certified,PA-7G1BB-US; PA-7G1BB-UK; PA-7G1BB-EU; PA-7G1BB-AU; PA-7G1BB-JP; PA-7G1BB-WO,False,True,True
PSU,696a5896-00fd-433d-84be-b495a5bf4250,nxzf4la8q,NZXT C750 (2023) Black ATX 750W Non-Modular 80+ Bronze Certified,PA-7B2BB-US; PA-7B2BB-UK; PA-7B2BB-EU; PA-7B2BB-AU; PA-7B2BB,False,True,True
PSU,344e7721-7af8-4c89-b08a-7612f9b08240,erwwcg4cy,NZXT C (2019) 750W Fully Modular 80+ Gold,NP-C750M-US; NP-C750M-UK; NP-C750M-EU; NP-C750M-AU; NP-C750M-JP; NP-C750M-WO,False,True,True
PSU,759bef40-396d-4dc4-a1aa-5dbaa16fa6cf,319kur3jf,NZXT C650 (2022) ATX 650W Fully Modular 80+ Gold Certified,PA-6G1BB-US; PA-6G1BB-UK; PA-6G1BB-EU; PA-6G1BB-AU; PA-6G1BB-JP; PA-6G1BB-WO; PA-6B1BB-US,False,True,True
PSU,d8b7493a-7aad-4bb6-854d-26be0ec2721e,905y31ytc,NZXT E850 850W Fully Modular 80+ Gold Certified,NP-1PM-E850A; NP-1PM-E850A-EU; NP-1PM-E850A-US; NP-1PM-E850A-UK; NP-1PM-E850A-AU; NP-1PM-E850A-JP; NP-1PM-E850A-WO,False,True,True
PSU,59dbfe3a-cb54-4201-b2c2-b4c6d980593c,3a2ybdftt,NZXT C (2019) Black 650W Fully Modular 80+ Gold,NP-C650M-US; NP-C650M-UK; NP-C650M-EU; NP-C650M-AU; NP-C650M-JP; NP-C650M-WO,False,True,True
PSU,f06112b4-65a4-40e1-b94a-afedacadc3df,pmba4ygv3,NZXT C550 ATX 550W Semi-Modular 80+ Bronze Certified,PA-5B1BB-US; PA-5B1BB-EU; PA-5B1BB-UK; PA-5B1BB-AU; PA-5B1BB-JP; PA-5B1BB-WO,False,True,True
PSU,23cdc549-eb71-4899-9b56-91616327abc7,s2hzg9m2o,NZXT C750 750W Semi-Modular 80+ Bronze Certified,PA-7B1BB-US; PA-7B1BB-UK; PA-7B1BB-EU; PA-7B1BB-AU; PA-7B1BB-JP; PA-7B1BB-WO,False,True,False
PSU,1767609e-22c3-48fb-921f-9353e25f5e13,gi5hkmbbx,NZXT E650 ATX 650W Fully Modular 80+ Gold Certified,NP-1PM-E650A; NP-1PM-E650A-US; NP-1PM-E650A-AU; NP-1PM-E650A-EU; NP-1PM-E650A-UK; NP-1PM-E650A-JP; NP-1PM-E650A-WO,False,True,True
PSU,75087990-f645-44b5-974e-012c5603dcc1,np2wdz5ov,NZXT C650 650W Semi-Modular 80+ Bronze Certified,PA-6B1BB-US; PA-6B1BB-EU; PA-6B1BB-UK; PA-6B1BB-AU; PA-6B1BB-JP; PA-6B1BB-WO,False,True,False
PSU,507bc48f-521e-4e26-b90a-f9d11fb7bc84,3t6v05sum,NZXT C (2019) Black ATX 850W Fully Modular 80+ Gold Certified,NP-C850M-US; NP-C850M-UK; NP-C850M-EU; NP-C850M-AU; NP-C850M-JP; NP-C850M-WO,False,True,True
PSU,1e7911f0-f4d8-42f8-a1a3-4fea05536205,kg5o1ov0y,NZXT HALE 90 750W Fully Modular 80+ Gold Certified,HALE90-750-M,False,True,False
PSU,b6ad097e-e0fc-4438-ae3e-d94ffd70a844,rlfxcwp9w,NZXT HALE 90 1000W Fully Modular 80+ Gold Certified,HALE90-1000-M,False,True,False
PSU,4d8c243a-0b21-49ed-912f-4ce7812b3c69,ahet2l539,NZXT E500 ATX 500W Fully Modular 80+ Gold Certified,NP-1PM-E500A; NP-1PM-E500A-US; NP-1PM-E500A-EU; NP-1PM-E500A-UK; NP-1PM-E500A-AU; NP-1PM-E500A-WO; NP-1PM-E500A-JP,False,True,True
PSU,a38b7165-01e2-4aa8-8321-4e35aa5997fc,s64a1lk47,NZXT HALE90 V2 ATX 1000W Fully Modular 80+ Gold,PS-H9V2-100,False,True,False
PSU,d95dc95b-f27c-498c-9869-43acc18ed57d,jpxa4bs51,NZXT HALE82 650W Semi-Modular 80+ Bronze,HALE82-650-M,False,True,False
PSU,a880aa2e-643f-4967-9d41-4fb0e83ada61,zowa6gv0a,NZXT HALE82 V2 700W Fully Modular 80+ Bronze Certified ATX,V2 700W,False,True,True
PSU,90ef3871-bf5c-410e-bd3d-b95eb4ccaf72,k7849dqpx,NZXT HALE82N ATX 750W Non-Modular 80+ Bronze,NP-1BN-0750A-US; NP-1BN-0750A-UK,False,True,False
PSU,b040557f-bc2f-4528-b2f5-23e153217f68,f7qkxq88h,NZXT HALE 90 ATX 850W Fully Modular 80+ Gold Certified,HALE90-850-M,False,True,False
PSU,9d67c65a-b35f-459c-88dd-f856bdef97cb,snbrt4lyy,NZXT HALE82 ATX 750W Semi-Modular 80+ Bronze Certified,HALE82-750-M; HALE82 750W,False,True,False
PSU,bcf8bc2a-c464-4b56-8742-b75526e33415,rd1223m2n,NZXT HALE90 V2 1000W 80+ Gold Fully Modular,NP-1GM-1000A-NEEU,False,True,False
PSU,7682ecaa-a68d-4f6c-a004-5b8ace61a8a6,0qb7otcof,NZXT HALE82N 550W 80+ Bronze Certified Non-Modular,NP-1BN-0550A,False,True,False
PSU,3e5fb35a-9ccc-4238-a33f-0163e93956fe,bmbngj670,NZXT HALE90 V2 1200W 80+ Gold Fully Modular,PS-H9V2-120,False,True,False
PSU,3967a49e-d60e-400f-929f-c7696a88da94,niay61tdz,NZXT HALE82N ATX 650W Non-Modular 80+ Bronze Certified,NP-1BN-0650A-US; NP-1BN-0650A-UK,False,True,False
PSU,0c79b5cd-f659-43ad-a647-6e4ebe84e472,rrzs29tn0,NZXT HALE90 V2 ATX 850W Fully Modular 80+ Gold Certified,HALE90 V2 850W,False,True,False
PSU,58f3ebf8-0eab-49a9-b2f4-cf3268f5ed72,67go5t61f,NZXT HALE82N ATX 550W Non-Modular 80+ Bronze Certified,NP-1BN-0550A-US,False,True,False
PSU,d0ab86bf-acc7-4bd1-a2aa-599e1edffba2,4aoitikrp,NZXT HALE90 V2 850W 80+ Gold Fully Modular,NP-1GM-0850A; NP-1GM-0850A-EU,False,True,False
PSU,4cb33635-ae78-4acd-a81d-ad9a3af1d7f9,q3fe0st5d,NZXT HALE90 V2 ATX 1200W Fully Modular 80+ Gold Certified,NP-1GM-1200A-NEEU,False,True,False
PSU,36ab4e58-3cfb-49d4-938a-e6af79da3b57,1o9la8w6t,NZXT HALE82 V2 550W 80+ Bronze Certified Fully Modular,V2 550W,False,True,False
PSU,aa92ba12-3648-435a-902e-ed0dd4d1be82,x9j1t1gyi,NZXT HALE90 V2 1200W 80+ Gold Fully Modular,NP-1GM-1200A; NP-1GM-1200A-EU,False,True,False
PSU,e3a631ce-9eaa-43bd-a44d-d6bd6bd24cb8,9w9qr3sna,NZXT HALE90 V2 850W 80+ Gold Certified Fully Modular,PS-H9V2-085,False,True,False
PSU,73d96a89-44a2-4a75-925a-c323f3007784,l61f63qea,NZXT HALE90 V2 1000W Fully Modular 80+ Gold,NP-1GM-1000A,False,True,False
